id_ccbh,blast2go_go_id,blast2go_e_value,blast2go_hits
PA4851_00630,F:GO:0003700,6.63974E-8,1
PA4851_00630,P:GO:0006355,6.63974E-8,1
PA4851_00635,C:GO:0005622,5.8345E-27,3
PA4851_00635,P:GO:0019836,5.8345E-27,3
PA4851_00635,F:GO:0030169,5.8345E-27,3
PA4851_00640,F:GO:0003700,1.80289E-49,20
PA4851_00640,P:GO:0006355,1.80289E-49,20
PA4851_00640,P:GO:0009890,1.80289E-49,20
PA4851_00640,P:GO:0010604,1.80289E-49,20
PA4851_00640,P:GO:0031325,1.80289E-49,20
PA4851_00640,F:GO:0043565,1.80289E-49,20
PA4851_00640,F:GO:0044212,1.80289E-49,20
PA4851_00640,P:GO:0051173,1.80289E-49,20
PA4851_00645,,,
PA4851_00650,P:GO:0006355,1.89573E-7,2
PA4851_00650,P:GO:0009432,1.89573E-7,2
PA4851_00655,,,
PA4851_00660,,,
PA4851_00665,C:GO:0005829,1.16322E-51,6
PA4851_00670,F:GO:0005302,0.0,20
PA4851_00670,C:GO:0005887,0.0,20
PA4851_00670,P:GO:0006974,0.0,20
PA4851_00670,F:GO:0009977,0.0,20
PA4851_00670,F:GO:0015185,0.0,20
PA4851_00670,F:GO:0015192,0.0,20
PA4851_00670,F:GO:0015196,0.0,20
PA4851_00670,P:GO:0015812,0.0,20
PA4851_00670,P:GO:0015823,0.0,20
PA4851_00670,P:GO:0015827,0.0,20
PA4851_00670,P:GO:0015828,0.0,20
PA4851_00670,P:GO:0019483,0.0,20
PA4851_00670,F:GO:0042802,0.0,20
PA4851_00670,F:GO:0046982,0.0,20
PA4851_00670,P:GO:0051260,0.0,20
PA4851_00670,P:GO:0055085,0.0,20
PA4851_00675,F:GO:0000062,0.0,20
PA4851_00675,F:GO:0004491,0.0,20
PA4851_00675,C:GO:0005654,0.0,20
PA4851_00675,C:GO:0005759,0.0,20
PA4851_00675,P:GO:0006210,0.0,20
PA4851_00675,P:GO:0006574,0.0,20
PA4851_00675,F:GO:0016790,0.0,20
PA4851_00675,F:GO:0018478,0.0,20
PA4851_00675,P:GO:0019483,0.0,20
PA4851_00675,P:GO:0019484,0.0,20
PA4851_00675,P:GO:0055114,0.0,20
PA4851_00680,P:GO:0019483,2.47233E-65,1
PA4851_00685,F:GO:0004015,0.0,20
PA4851_00685,P:GO:0009063,0.0,20
PA4851_00685,P:GO:0009064,0.0,20
PA4851_00685,P:GO:0009102,0.0,20
PA4851_00685,F:GO:0016223,0.0,20
PA4851_00685,P:GO:0019483,0.0,20
PA4851_00685,F:GO:0030170,0.0,20
PA4851_00685,P:GO:0042221,0.0,20
PA4851_00685,C:GO:0043231,0.0,20
PA4851_00685,P:GO:0043648,0.0,20
PA4851_00685,P:GO:0044262,0.0,20
PA4851_00685,C:GO:0044444,0.0,20
PA4851_00685,P:GO:0048731,0.0,20
PA4851_00685,P:GO:0048868,0.0,20
PA4851_00690,F:GO:0003677,0.0,20
PA4851_00690,F:GO:0003700,0.0,20
PA4851_00690,P:GO:0006355,0.0,20
PA4851_00690,P:GO:0009896,0.0,20
PA4851_00695,C:GO:0005622,5.19993E-157,20
PA4851_00695,F:GO:0008270,5.19993E-157,20
PA4851_00695,F:GO:0008892,5.19993E-157,20
PA4851_00695,F:GO:0018756,5.19993E-157,20
PA4851_00695,P:GO:0046098,5.19993E-157,20
PA4851_00700,,,
PA4851_00705,F:GO:0016787,4.76429E-120,20
PA4851_00710,C:GO:0005886,2.70797E-62,5
PA4851_00710,P:GO:0008643,2.70797E-62,5
PA4851_00710,C:GO:0016020,2.70797E-62,5
PA4851_00710,C:GO:0016021,2.70797E-62,5
PA4851_00710,F:GO:0022857,2.70797E-62,5
PA4851_00710,P:GO:0055085,2.70797E-62,5
PA4851_00715,C:GO:0005886,5.08435E-59,5
PA4851_00715,P:GO:0008643,5.08435E-59,5
PA4851_00715,C:GO:0016020,5.08435E-59,5
PA4851_00715,C:GO:0016021,5.08435E-59,5
PA4851_00715,F:GO:0022857,5.08435E-59,5
PA4851_00715,P:GO:0055085,5.08435E-59,5
PA4851_00720,F:GO:0005515,3.88014E-138,20
PA4851_00720,C:GO:0005576,3.88014E-138,20
PA4851_00720,C:GO:0005829,3.88014E-138,20
PA4851_00720,F:GO:0008379,3.88014E-138,20
PA4851_00720,C:GO:0009321,3.88014E-138,20
PA4851_00720,F:GO:0032843,3.88014E-138,20
PA4851_00720,P:GO:0033195,3.88014E-138,20
PA4851_00720,P:GO:0042744,3.88014E-138,20
PA4851_00720,P:GO:0045454,3.88014E-138,20
PA4851_00720,P:GO:0055114,3.88014E-138,20
PA4851_00720,P:GO:0098869,3.88014E-138,20
PA4851_00725,P:GO:0000302,0.0,20
PA4851_00725,C:GO:0005829,0.0,20
PA4851_00725,F:GO:0008785,0.0,20
PA4851_00725,F:GO:0009055,0.0,20
PA4851_00725,F:GO:0015035,0.0,20
PA4851_00725,C:GO:0016020,0.0,20
PA4851_00725,P:GO:0022900,0.0,20
PA4851_00725,P:GO:0045454,0.0,20
PA4851_00725,F:GO:0051287,0.0,20
PA4851_00725,F:GO:0071949,0.0,20
PA4851_00730,F:GO:0005525,0.0,19
PA4851_00730,C:GO:0005886,0.0,19
PA4851_00730,P:GO:0006183,0.0,19
PA4851_00730,P:GO:0006754,0.0,19
PA4851_00730,F:GO:0008976,0.0,19
PA4851_00730,P:GO:0030808,0.0,19
PA4851_00730,F:GO:0042802,0.0,19
PA4851_00730,P:GO:0044121,0.0,19
PA4851_00730,P:GO:0046777,0.0,19
PA4851_00735,F:GO:0019239,0.0,20
PA4851_00735,F:GO:0046872,0.0,20
PA4851_00735,F:GO:0102127,0.0,20
PA4851_00740,C:GO:0005737,8.98424E-101,20
PA4851_00740,P:GO:0019363,8.98424E-101,20
PA4851_00740,P:GO:0043094,8.98424E-101,20
PA4851_00740,P:GO:0046135,8.98424E-101,20
PA4851_00740,F:GO:0050263,8.98424E-101,20
PA4851_00745,C:GO:0005634,1.81856E-13,1
PA4851_00745,C:GO:0005737,1.81856E-13,1
PA4851_00745,C:GO:0005829,1.81856E-13,1
PA4851_00745,F:GO:0050144,1.81856E-13,1
PA4851_00745,P:GO:0055086,1.81856E-13,1
PA4851_00750,C:GO:0005634,6.18813E-13,1
PA4851_00750,C:GO:0005737,6.18813E-13,1
PA4851_00750,C:GO:0005829,6.18813E-13,1
PA4851_00750,F:GO:0050144,6.18813E-13,1
PA4851_00750,P:GO:0055086,6.18813E-13,1
PA4851_00755,P:GO:0009987,2.12198E-133,20
PA4851_00755,C:GO:0012505,2.12198E-133,20
PA4851_00755,C:GO:0016020,2.12198E-133,20
PA4851_00755,P:GO:0030587,2.12198E-133,20
PA4851_00755,C:GO:0043231,2.12198E-133,20
PA4851_00755,C:GO:0044444,2.12198E-133,20
PA4851_00755,C:GO:0044446,2.12198E-133,20
PA4851_00755,P:GO:0050896,2.12198E-133,20
PA4851_00760,P:GO:0042446,4.83804E-74,20
PA4851_00760,C:GO:0044424,4.83804E-74,20
PA4851_00760,F:GO:0045543,4.83804E-74,20
PA4851_00760,P:GO:0046394,4.83804E-74,20
PA4851_00760,P:GO:0048583,4.83804E-74,20
PA4851_00765,F:GO:0000034,0.0,20
PA4851_00765,P:GO:0006146,0.0,20
PA4851_00765,F:GO:0008270,0.0,20
PA4851_00765,P:GO:0009117,0.0,20
PA4851_00765,P:GO:0043103,0.0,20
PA4851_00770,F:GO:0003677,2.54326E-8,20
PA4851_00770,F:GO:0003700,2.54326E-8,20
PA4851_00770,F:GO:0005515,2.54326E-8,20
PA4851_00770,C:GO:0005618,2.54326E-8,20
PA4851_00770,C:GO:0005737,2.54326E-8,20
PA4851_00770,C:GO:0005886,2.54326E-8,20
PA4851_00770,P:GO:0006352,2.54326E-8,20
PA4851_00770,P:GO:0006355,2.54326E-8,20
PA4851_00770,P:GO:0006811,2.54326E-8,20
PA4851_00770,P:GO:0009405,2.54326E-8,20
PA4851_00770,P:GO:0009408,2.54326E-8,20
PA4851_00770,P:GO:0009410,2.54326E-8,20
PA4851_00770,P:GO:0010468,2.54326E-8,20
PA4851_00770,C:GO:0016020,2.54326E-8,20
PA4851_00770,F:GO:0016987,2.54326E-8,20
PA4851_00770,P:GO:0019217,2.54326E-8,20
PA4851_00770,P:GO:0042542,2.54326E-8,20
PA4851_00770,P:GO:0044119,2.54326E-8,20
PA4851_00770,P:GO:0052572,2.54326E-8,20
PA4851_00770,P:GO:0055072,2.54326E-8,20
PA4851_00770,P:GO:0090034,2.54326E-8,20
PA4851_00770,P:GO:2000142,2.54326E-8,20
PA4851_00775,P:GO:0006811,1.47816E-23,1
PA4851_00775,C:GO:0042597,1.47816E-23,1
PA4851_00775,P:GO:0050896,1.47816E-23,1
PA4851_00775,P:GO:0055072,1.47816E-23,1
PA4851_00780,F:GO:0005488,1.06424E-52,20
PA4851_00780,C:GO:0009279,1.06424E-52,20
PA4851_00780,F:GO:0015344,1.06424E-52,20
PA4851_00780,P:GO:0015891,1.06424E-52,20
PA4851_00785,C:GO:0005737,1.07483E-49,20
PA4851_00785,F:GO:0043565,1.07483E-49,20
PA4851_00785,P:GO:0045892,1.07483E-49,20
PA4851_00790,F:GO:0005515,2.76083E-146,20
PA4851_00790,F:GO:0008199,2.76083E-146,20
PA4851_00790,F:GO:0018578,2.76083E-146,20
PA4851_00790,P:GO:0019619,2.76083E-146,20
PA4851_00790,P:GO:0042952,2.76083E-146,20
PA4851_00790,P:GO:0055114,2.76083E-146,20
PA4851_00795,F:GO:0005515,9.62128E-123,6
PA4851_00795,F:GO:0008199,9.62128E-123,6
PA4851_00795,F:GO:0018578,9.62128E-123,6
PA4851_00795,P:GO:0042952,9.62128E-123,6
PA4851_00795,P:GO:0055114,9.62128E-123,6
PA4851_00800,F:GO:0003677,5.27285E-155,20
PA4851_00800,F:GO:0005515,5.27285E-155,20
PA4851_00800,P:GO:0019439,5.27285E-155,20
PA4851_00800,P:GO:0045893,5.27285E-155,20
PA4851_00800,P:GO:0046278,5.27285E-155,20
PA4851_00805,F:GO:0005215,9.54571E-23,20
PA4851_00805,C:GO:0005886,9.54571E-23,20
PA4851_00805,P:GO:0006855,9.54571E-23,20
PA4851_00805,F:GO:0015238,9.54571E-23,20
PA4851_00805,F:GO:0015562,9.54571E-23,20
PA4851_00805,C:GO:0016020,9.54571E-23,20
PA4851_00805,P:GO:0055085,9.54571E-23,20
PA4851_00805,C:GO:1990281,9.54571E-23,20
PA4851_00810,C:GO:0016020,6.4723E-25,20
PA4851_00810,C:GO:0044464,6.4723E-25,20
PA4851_00815,F:GO:0005215,1.30022E-67,20
PA4851_00815,C:GO:0005886,1.30022E-67,20
PA4851_00815,P:GO:0006812,1.30022E-67,20
PA4851_00815,P:GO:0006855,1.30022E-67,20
PA4851_00815,F:GO:0008324,1.30022E-67,20
PA4851_00815,P:GO:0009877,1.30022E-67,20
PA4851_00815,F:GO:0015562,1.30022E-67,20
PA4851_00815,C:GO:0016020,1.30022E-67,20
PA4851_00815,C:GO:0016021,1.30022E-67,20
PA4851_00815,F:GO:0022857,1.30022E-67,20
PA4851_00815,P:GO:0046686,1.30022E-67,20
PA4851_00815,P:GO:0055085,1.30022E-67,20
PA4851_00815,P:GO:0098655,1.30022E-67,20
PA4851_00820,F:GO:0003700,1.13715E-51,20
PA4851_00820,P:GO:0006355,1.13715E-51,20
PA4851_00820,P:GO:0009890,1.13715E-51,20
PA4851_00820,P:GO:0010604,1.13715E-51,20
PA4851_00820,P:GO:0031325,1.13715E-51,20
PA4851_00820,F:GO:0043565,1.13715E-51,20
PA4851_00820,P:GO:0043648,1.13715E-51,20
PA4851_00820,F:GO:0044212,1.13715E-51,20
PA4851_00820,P:GO:0051173,1.13715E-51,20
PA4851_00825,,,
PA4851_00830,,,
PA4851_00835,F:GO:0008236,3.35914E-101,3
PA4851_00835,F:GO:0015288,3.35914E-101,3
PA4851_00835,P:GO:0015802,3.35914E-101,3
PA4851_00835,C:GO:0045203,3.35914E-101,3
PA4851_00840,F:GO:0003677,7.88335E-36,6
PA4851_00840,P:GO:0006355,7.88335E-36,6
PA4851_00845,C:GO:0005576,3.68103E-98,20
PA4851_00845,C:GO:0005773,3.68103E-98,20
PA4851_00845,P:GO:0006508,3.68103E-98,20
PA4851_00845,P:GO:0006520,3.68103E-98,20
PA4851_00845,P:GO:0006749,3.68103E-98,20
PA4851_00845,F:GO:0008233,3.68103E-98,20
PA4851_00845,P:GO:0010033,3.68103E-98,20
PA4851_00845,C:GO:0016020,3.68103E-98,20
PA4851_00845,F:GO:0016755,3.68103E-98,20
PA4851_00845,P:GO:0043043,3.68103E-98,20
PA4851_00845,P:GO:0044272,3.68103E-98,20
PA4851_00845,P:GO:0046394,3.68103E-98,20
PA4851_00845,P:GO:0070887,3.68103E-98,20
PA4851_00845,C:GO:0071944,3.68103E-98,20
PA4851_00850,F:GO:0005337,2.42196E-6,5
PA4851_00850,P:GO:0006811,2.42196E-6,5
PA4851_00850,C:GO:0009279,2.42196E-6,5
PA4851_00850,F:GO:0015288,2.42196E-6,5
PA4851_00850,C:GO:0016020,2.42196E-6,5
PA4851_00850,C:GO:0016021,2.42196E-6,5
PA4851_00850,C:GO:0046930,2.42196E-6,5
PA4851_00850,P:GO:0055085,2.42196E-6,5
PA4851_00850,P:GO:1901642,2.42196E-6,5
PA4851_00855,C:GO:0005773,3.50249E-131,20
PA4851_00855,C:GO:0005887,3.50249E-131,20
PA4851_00855,F:GO:0008324,3.50249E-131,20
PA4851_00855,F:GO:0008514,3.50249E-131,20
PA4851_00855,F:GO:0015318,3.50249E-131,20
PA4851_00855,P:GO:0015711,3.50249E-131,20
PA4851_00855,P:GO:0042221,3.50249E-131,20
PA4851_00855,P:GO:0042906,3.50249E-131,20
PA4851_00855,F:GO:0042907,3.50249E-131,20
PA4851_00855,P:GO:0055085,3.50249E-131,20
PA4851_00860,F:GO:0000976,5.82779E-51,10
PA4851_00860,F:GO:0001217,5.82779E-51,10
PA4851_00860,F:GO:0005515,5.82779E-51,10
PA4851_00860,C:GO:0032993,5.82779E-51,10
PA4851_00860,P:GO:0045892,5.82779E-51,10
PA4851_00860,P:GO:0045893,5.82779E-51,10
PA4851_00865,P:GO:0000122,1.68387E-33,12
PA4851_00865,P:GO:0001933,1.68387E-33,12
PA4851_00865,F:GO:0003674,1.68387E-33,12
PA4851_00865,F:GO:0003779,1.68387E-33,12
PA4851_00865,F:GO:0005515,1.68387E-33,12
PA4851_00865,C:GO:0005575,1.68387E-33,12
PA4851_00865,C:GO:0005737,1.68387E-33,12
PA4851_00865,C:GO:0005844,1.68387E-33,12
PA4851_00865,P:GO:0006417,1.68387E-33,12
PA4851_00865,P:GO:0006446,1.68387E-33,12
PA4851_00865,P:GO:0007399,1.68387E-33,12
PA4851_00865,P:GO:0008150,1.68387E-33,12
PA4851_00865,P:GO:0030154,1.68387E-33,12
PA4851_00865,P:GO:0031333,1.68387E-33,12
PA4851_00865,P:GO:0031953,1.68387E-33,12
PA4851_00865,P:GO:0034198,1.68387E-33,12
PA4851_00865,P:GO:0042149,1.68387E-33,12
PA4851_00865,F:GO:0043022,1.68387E-33,12
PA4851_00865,P:GO:0045666,1.68387E-33,12
PA4851_00865,P:GO:0060548,1.68387E-33,12
PA4851_00865,P:GO:0060733,1.68387E-33,12
PA4851_00865,P:GO:0070301,1.68387E-33,12
PA4851_00865,P:GO:0071264,1.68387E-33,12
PA4851_00865,P:GO:0071468,1.68387E-33,12
PA4851_00865,P:GO:0071494,1.68387E-33,12
PA4851_00865,P:GO:0072755,1.68387E-33,12
PA4851_00865,P:GO:0097201,1.68387E-33,12
PA4851_00865,P:GO:1990138,1.68387E-33,12
PA4851_00865,P:GO:1990253,1.68387E-33,12
PA4851_00870,C:GO:0005886,4.42933E-30,20
PA4851_00870,P:GO:0006355,4.42933E-30,20
PA4851_00870,P:GO:0007165,4.42933E-30,20
PA4851_00870,F:GO:0008144,4.42933E-30,20
PA4851_00870,F:GO:0036094,4.42933E-30,20
PA4851_00870,F:GO:0042802,4.42933E-30,20
PA4851_00870,F:GO:0043169,4.42933E-30,20
PA4851_00870,P:GO:0048518,4.42933E-30,20
PA4851_00870,F:GO:0052621,4.42933E-30,20
PA4851_00870,F:GO:0097159,4.42933E-30,20
PA4851_00870,F:GO:1901363,4.42933E-30,20
PA4851_00870,P:GO:1902201,4.42933E-30,20
PA4851_00875,,5.38465E-90,1
PA4851_00880,,,
PA4851_00885,F:GO:0000155,5.8082E-13,10
PA4851_00885,F:GO:0000156,5.8082E-13,10
PA4851_00885,P:GO:0000160,5.8082E-13,10
PA4851_00885,F:GO:0000166,5.8082E-13,10
PA4851_00885,F:GO:0003824,5.8082E-13,10
PA4851_00885,F:GO:0004647,5.8082E-13,10
PA4851_00885,F:GO:0004673,5.8082E-13,10
PA4851_00885,F:GO:0004721,5.8082E-13,10
PA4851_00885,F:GO:0004888,5.8082E-13,10
PA4851_00885,F:GO:0005524,5.8082E-13,10
PA4851_00885,C:GO:0005622,5.8082E-13,10
PA4851_00885,C:GO:0005886,5.8082E-13,10
PA4851_00885,P:GO:0006355,5.8082E-13,10
PA4851_00885,P:GO:0006470,5.8082E-13,10
PA4851_00885,P:GO:0006935,5.8082E-13,10
PA4851_00885,P:GO:0007165,5.8082E-13,10
PA4851_00885,P:GO:0007234,5.8082E-13,10
PA4851_00885,F:GO:0009881,5.8082E-13,10
PA4851_00885,C:GO:0016020,5.8082E-13,10
PA4851_00885,C:GO:0016021,5.8082E-13,10
PA4851_00885,F:GO:0016301,5.8082E-13,10
PA4851_00885,P:GO:0016310,5.8082E-13,10
PA4851_00885,P:GO:0016311,5.8082E-13,10
PA4851_00885,F:GO:0016740,5.8082E-13,10
PA4851_00885,F:GO:0016772,5.8082E-13,10
PA4851_00885,F:GO:0016787,5.8082E-13,10
PA4851_00885,F:GO:0016791,5.8082E-13,10
PA4851_00885,P:GO:0018106,5.8082E-13,10
PA4851_00885,P:GO:0018298,5.8082E-13,10
PA4851_00885,P:GO:0023014,5.8082E-13,10
PA4851_00885,F:GO:0030295,5.8082E-13,10
PA4851_00885,P:GO:0032147,5.8082E-13,10
PA4851_00885,P:GO:0046677,5.8082E-13,10
PA4851_00885,F:GO:0046983,5.8082E-13,10
PA4851_00885,P:GO:0050896,5.8082E-13,10
PA4851_00885,P:GO:0071555,5.8082E-13,10
PA4851_00890,F:GO:0000156,0.0,20
PA4851_00890,P:GO:0000160,0.0,20
PA4851_00890,C:GO:0005829,0.0,20
PA4851_00890,C:GO:0005886,0.0,20
PA4851_00890,P:GO:0006482,0.0,20
PA4851_00890,P:GO:0006935,0.0,20
PA4851_00890,F:GO:0008984,0.0,20
PA4851_00890,P:GO:0018277,0.0,20
PA4851_00890,F:GO:1990827,0.0,20
PA4851_00895,P:GO:0006935,1.76491E-72,20
PA4851_00895,F:GO:0016787,1.76491E-72,20
PA4851_00900,C:GO:0005829,0.0,20
PA4851_00900,C:GO:0005886,0.0,20
PA4851_00900,P:GO:0006479,0.0,20
PA4851_00900,F:GO:0008022,0.0,20
PA4851_00900,F:GO:0008983,0.0,20
PA4851_00900,C:GO:0098561,0.0,20
PA4851_00905,F:GO:0004888,1.14973E-103,20
PA4851_00905,C:GO:0005887,1.14973E-103,20
PA4851_00905,P:GO:0007172,1.14973E-103,20
PA4851_00905,P:GO:0009593,1.14973E-103,20
PA4851_00905,P:GO:0032110,1.14973E-103,20
PA4851_00905,F:GO:0042803,1.14973E-103,20
PA4851_00905,P:GO:0043113,1.14973E-103,20
PA4851_00905,F:GO:0043424,1.14973E-103,20
PA4851_00905,P:GO:0050920,1.14973E-103,20
PA4851_00905,P:GO:0051260,1.14973E-103,20
PA4851_00905,P:GO:0052131,1.14973E-103,20
PA4851_00905,P:GO:0071230,1.14973E-103,20
PA4851_00905,C:GO:0098561,1.14973E-103,20
PA4851_00905,P:GO:1901875,1.14973E-103,20
PA4851_00905,P:GO:1902021,1.14973E-103,20
PA4851_00910,C:GO:0005829,1.10718E-67,15
PA4851_00910,C:GO:0005886,1.10718E-67,15
PA4851_00910,P:GO:0006935,1.10718E-67,15
PA4851_00910,P:GO:0007165,1.10718E-67,15
PA4851_00910,F:GO:0019904,1.10718E-67,15
PA4851_00910,P:GO:0051649,1.10718E-67,15
PA4851_00910,C:GO:0098561,1.10718E-67,15
PA4851_00910,P:GO:1901875,1.10718E-67,15
PA4851_00910,P:GO:1903911,1.10718E-67,15
PA4851_00915,P:GO:0000160,0.0,13
PA4851_00915,F:GO:0000166,0.0,13
PA4851_00915,F:GO:0004673,0.0,13
PA4851_00915,C:GO:0005829,0.0,13
PA4851_00915,C:GO:0005886,0.0,13
PA4851_00915,F:GO:0019904,0.0,13
PA4851_00915,P:GO:0023014,0.0,13
PA4851_00915,P:GO:0031400,0.0,13
PA4851_00915,P:GO:0035307,0.0,13
PA4851_00915,P:GO:0046777,0.0,13
PA4851_00915,P:GO:0050920,0.0,13
PA4851_00915,P:GO:0051649,0.0,13
PA4851_00915,C:GO:0098561,0.0,13
PA4851_00915,P:GO:1901875,0.0,13
PA4851_00915,P:GO:1902021,0.0,13
PA4851_00920,F:GO:0000287,4.28756E-24,20
PA4851_00920,F:GO:0005515,4.28756E-24,20
PA4851_00920,C:GO:0005829,4.28756E-24,20
PA4851_00920,P:GO:0006935,4.28756E-24,20
PA4851_00920,F:GO:0016407,4.28756E-24,20
PA4851_00920,P:GO:0018393,4.28756E-24,20
PA4851_00920,P:GO:0023014,4.28756E-24,20
PA4851_00920,P:GO:0097588,4.28756E-24,20
PA4851_00925,F:GO:0004888,3.23756E-16,20
PA4851_00925,C:GO:0005887,3.23756E-16,20
PA4851_00925,P:GO:0010247,3.23756E-16,20
PA4851_00925,F:GO:0016597,3.23756E-16,20
PA4851_00925,P:GO:0043200,3.23756E-16,20
PA4851_00925,P:GO:0050918,3.23756E-16,20
PA4851_00925,P:GO:0071310,3.23756E-16,20
PA4851_00930,F:GO:0001130,2.37415E-37,20
PA4851_00930,P:GO:0006355,2.37415E-37,20
PA4851_00930,P:GO:0009890,2.37415E-37,20
PA4851_00930,P:GO:0010604,2.37415E-37,20
PA4851_00930,P:GO:0031325,2.37415E-37,20
PA4851_00930,F:GO:0043565,2.37415E-37,20
PA4851_00930,F:GO:0044212,2.37415E-37,20
PA4851_00930,P:GO:0051173,2.37415E-37,20
PA4851_00935,P:GO:0006631,6.16195E-72,20
PA4851_00935,P:GO:0008202,6.16195E-72,20
PA4851_00935,F:GO:0016616,6.16195E-72,20
PA4851_00935,F:GO:0035438,6.16195E-72,20
PA4851_00935,P:GO:0044010,6.16195E-72,20
PA4851_00935,P:GO:0044249,6.16195E-72,20
PA4851_00935,F:GO:0070402,6.16195E-72,20
PA4851_00935,P:GO:1901576,6.16195E-72,20
PA4851_00940,F:GO:0004065,0.0,20
PA4851_00940,F:GO:0008081,0.0,20
PA4851_00940,C:GO:0012505,0.0,20
PA4851_00940,C:GO:0043231,0.0,20
PA4851_00940,C:GO:0044444,0.0,20
PA4851_00940,P:GO:0046505,0.0,20
PA4851_00940,F:GO:0046872,0.0,20
PA4851_00940,P:GO:0050896,0.0,20
PA4851_00945,P:GO:0006820,1.13037E-79,20
PA4851_00945,F:GO:0008509,1.13037E-79,20
PA4851_00945,F:GO:0016787,1.13037E-79,20
PA4851_00950,C:GO:0005886,4.9582E-38,20
PA4851_00950,P:GO:0006790,4.9582E-38,20
PA4851_00950,P:GO:0006811,4.9582E-38,20
PA4851_00950,C:GO:0016021,4.9582E-38,20
PA4851_00950,F:GO:0022857,4.9582E-38,20
PA4851_00950,P:GO:0071702,4.9582E-38,20
PA4851_00950,P:GO:0071705,4.9582E-38,20
PA4851_00955,C:GO:0005886,1.36689E-14,7
PA4851_00955,P:GO:0006790,1.36689E-14,7
PA4851_00955,P:GO:0009228,1.36689E-14,7
PA4851_00955,C:GO:0016020,1.36689E-14,7
PA4851_00955,C:GO:0030288,1.36689E-14,7
PA4851_00955,C:GO:0042597,1.36689E-14,7
PA4851_00955,F:GO:0042626,1.36689E-14,7
PA4851_00955,P:GO:0042918,1.36689E-14,7
PA4851_00955,F:GO:0042959,1.36689E-14,7
PA4851_00955,P:GO:0055085,1.36689E-14,7
PA4851_00960,C:GO:0005737,7.7242E-10,8
PA4851_00960,F:GO:0051213,7.7242E-10,8
PA4851_00965,C:GO:0005886,8.77436E-9,2
PA4851_00965,C:GO:0016020,8.77436E-9,2
PA4851_00965,C:GO:0016021,8.77436E-9,2
PA4851_00965,P:GO:0055085,8.77436E-9,2
PA4851_00970,F:GO:0008236,3.1066E-106,3
PA4851_00970,F:GO:0015288,3.1066E-106,3
PA4851_00970,P:GO:0015802,3.1066E-106,3
PA4851_00970,C:GO:0045203,3.1066E-106,3
PA4851_00975,F:GO:0003993,2.28432E-15,5
PA4851_00975,P:GO:0016311,2.28432E-15,5
PA4851_00975,F:GO:0016787,2.28432E-15,5
PA4851_00975,C:GO:0030288,2.28432E-15,5
PA4851_00975,C:GO:0042597,2.28432E-15,5
PA4851_00980,F:GO:0003677,2.55478E-70,20
PA4851_00980,P:GO:0044237,2.55478E-70,20
PA4851_00980,C:GO:0044444,2.55478E-70,20
PA4851_00985,F:GO:0005488,3.94868E-23,20
PA4851_00985,P:GO:0006810,3.94868E-23,20
PA4851_00985,F:GO:0015238,3.94868E-23,20
PA4851_00985,F:GO:0015343,3.94868E-23,20
PA4851_00985,F:GO:0015405,3.94868E-23,20
PA4851_00985,C:GO:0016020,3.94868E-23,20
PA4851_00985,P:GO:0055072,3.94868E-23,20
PA4851_00990,F:GO:0004065,1.24991E-175,17
PA4851_00990,C:GO:0005886,1.24991E-175,17
PA4851_00990,F:GO:0016706,1.24991E-175,17
PA4851_00990,P:GO:0044273,1.24991E-175,17
PA4851_00990,F:GO:0046872,1.24991E-175,17
PA4851_00990,P:GO:0055114,1.24991E-175,17
PA4851_00990,P:GO:0071704,1.24991E-175,17
PA4851_00995,P:GO:0006082,3.49429E-34,20
PA4851_00995,P:GO:0006790,3.49429E-34,20
PA4851_00995,F:GO:0016706,3.49429E-34,20
PA4851_00995,F:GO:0043167,3.49429E-34,20
PA4851_00995,P:GO:0044249,3.49429E-34,20
PA4851_00995,P:GO:1901360,3.49429E-34,20
PA4851_01000,F:GO:0003957,2.26449E-121,20
PA4851_01000,C:GO:0005739,2.26449E-121,20
PA4851_01000,C:GO:0005887,2.26449E-121,20
PA4851_01000,P:GO:0006116,2.26449E-121,20
PA4851_01000,P:GO:0006740,2.26449E-121,20
PA4851_01000,F:GO:0008750,2.26449E-121,20
PA4851_01000,P:GO:0034599,2.26449E-121,20
PA4851_01000,F:GO:0046983,2.26449E-121,20
PA4851_01000,F:GO:0070403,2.26449E-121,20
PA4851_01000,F:GO:0070404,2.26449E-121,20
PA4851_01005,C:GO:0005739,7.22109E-31,9
PA4851_01005,C:GO:0005887,7.22109E-31,9
PA4851_01005,P:GO:0006116,7.22109E-31,9
PA4851_01005,P:GO:0006740,7.22109E-31,9
PA4851_01005,F:GO:0008750,7.22109E-31,9
PA4851_01005,P:GO:0034599,7.22109E-31,9
PA4851_01005,F:GO:0046983,7.22109E-31,9
PA4851_01005,F:GO:0050661,7.22109E-31,9
PA4851_01005,F:GO:0051287,7.22109E-31,9
PA4851_01005,P:GO:0072593,7.22109E-31,9
PA4851_01005,P:GO:1902600,7.22109E-31,9
PA4851_01010,F:GO:0005515,0.0,10
PA4851_01010,C:GO:0005739,0.0,10
PA4851_01010,C:GO:0005887,0.0,10
PA4851_01010,P:GO:0006740,0.0,10
PA4851_01010,F:GO:0008750,0.0,10
PA4851_01010,F:GO:0050661,0.0,10
PA4851_01010,P:GO:1902600,0.0,10
PA4851_01015,P:GO:0015031,0.0,2
